Compound_ID,DrugBank,IUPHAR,KEGG,Protein_ID,Label
104781,,TRUE,,P31644,1
104781,,TRUE,,Q16445,0
104781,,TRUE,,P18505,0
104781,,TRUE,,P47870,0
104781,,TRUE,,P28472,0
104781,,TRUE,,O14764,1
104781,,TRUE,,P78334,1
104781,,TRUE,,Q8N1C3,0
104781,,TRUE,,P18507,1
104781,,TRUE,,Q99928,0
104781,,TRUE,,O00591,1
104781,,TRUE,,P24046,0
104781,,TRUE,,P28476,0
104781,,TRUE,,A8MPY1,0
104781,,TRUE,,Q9UN88,1
23581869,,TRUE,,P47869,0
23581869,,TRUE,,P34903,0
23581869,,TRUE,,P48039,0
76287260,,TRUE,,P47869,1
4203080,,TRUE,,P31644,0
9927764,,TRUE,,P31644,1
57336276,,TRUE,,P31644,0
118278442,,TRUE,,P31644,0
5311418,,TRUE,,P19969,0
3277,,TRUE,,P28472,1
6603697,,TRUE,,P50572,1
22359367,,TRUE,,P24046,0
22359367,,TRUE,,P28476,1
22359367,,TRUE,,A8MPY1,0
4067175,,TRUE,,P24046,1
4067175,,TRUE,,P28476,0
4067175,,TRUE,,A8MPY1,0
55285412,,TRUE,,P24046,0
55285412,,TRUE,,P28476,0
55285412,,TRUE,,A8MPY1,0
23399992,,TRUE,,P24046,1
23399992,,TRUE,,P28476,1
23399992,,TRUE,,A8MPY1,1
11629817,,TRUE,,P24046,1
11629817,,TRUE,,P28476,0
11629817,,TRUE,,A8MPY1,1
5520,,TRUE,,P24046,0
5520,,TRUE,,P28476,1
5520,,TRUE,,A8MPY1,1
6335948,,TRUE,,Q9Z0U4,0
6335948,,TRUE,,O88871,0
6335948,,TRUE,,Q9UBS5,0
6335948,,TRUE,,O75899,1
6335948,,TRUE,,Q6ZWB6,1
6335948,,TRUE,,Q96CX2,0
6335948,,TRUE,,Q68DU8,1
9833984,,TRUE,,Q9UBS5,0
44602,,TRUE,,Q9Z0U4,0
44602,,TRUE,,O88871,0
44602,TRUE,,TRUE,Q9UBS5,0
44602,TRUE,,TRUE,O75899,1
10154248,,TRUE,,Q9UBS5,0
1564,,TRUE,,Q9Z0U4,0
1564,,TRUE,,O88871,1
107699,,TRUE,,Q9Z0U4,0
107699,,TRUE,,O88871,1
107699,,TRUE,,Q9UBS5,1
107699,,TRUE,,O75899,0
107699,,TRUE,,Q6ZWB6,0
107699,,TRUE,,Q96CX2,0
107699,,TRUE,,Q68DU8,0
197584,,TRUE,,Q9Z0U4,1
197584,,TRUE,,Q9UBS5,0
197584,,TRUE,,O75899,0
197584,,TRUE,,Q6ZWB6,1
197584,,TRUE,,Q96CX2,1
197584,,TRUE,,Q68DU8,1
197584,,TRUE,,O88871,1
9800175,,TRUE,,Q9Z0U4,1
5310936,,TRUE,,Q9Z0U4,1
5310936,,TRUE,,Q9UBS5,0
5310936,,TRUE,,O75899,0
5310936,,TRUE,,Q6ZWB6,1
5310936,,TRUE,,Q96CX2,0
5310936,,TRUE,,Q68DU8,0
5310936,,TRUE,,O88871,0
5311043,,TRUE,,Q9Z0U4,1
6324595,,TRUE,,Q9Z0U4,1
122150,,TRUE,,Q9Z0U4,1
122150,,TRUE,,O88871,1
122150,,TRUE,,Q9UBS5,0
122150,,TRUE,,O75899,1
122150,,TRUE,,Q6ZWB6,1
122150,,TRUE,,Q96CX2,1
122150,,TRUE,,Q68DU8,0
5311429,,TRUE,,Q9Z0U4,1
5311429,,TRUE,,Q9UBS5,1
5311429,,TRUE,,O75899,0
5311429,,TRUE,,Q6ZWB6,0
5311429,,TRUE,,Q96CX2,1
5311429,,TRUE,,Q68DU8,0
5311429,,TRUE,,O88871,0
53323294,,TRUE,,Q9Z0U4,0
53323294,,TRUE,,O88871,1
53323295,,TRUE,,Q9Z0U4,1
53323295,,TRUE,,O88871,0
5024764,,TRUE,,O88871,0
5024764,,TRUE,,P31424,1
5024764,,TRUE,,Q9UBS5,0
5024764,,TRUE,,O75899,1
5024764,,TRUE,,Q6ZWB6,0
5024764,,TRUE,,Q96CX2,0
5024764,,TRUE,,Q68DU8,0
6604928,,TRUE,,P31424,1
6604928,,TRUE,,Q9UBS5,0
6604928,,TRUE,,O75899,1
6604928,,TRUE,,Q6ZWB6,1
6604928,,TRUE,,Q96CX2,0
6604928,,TRUE,,Q68DU8,1
24748735,,TRUE,,P47211,0
24748735,,TRUE,,O08726,0
5311268,,TRUE,,P47211,0
5311268,,TRUE,,O08726,1
134813891,,TRUE,,P47211,1
134813891,,TRUE,,O43603,1
134813889,,TRUE,,P47211,0
134813889,,TRUE,,O43603,1
134813889,,TRUE,,O88854,1
134813889,,TRUE,,O08726,0
20549618,,TRUE,,P47211,1
9947811,,TRUE,,P47211,1
9947811,,TRUE,,O43603,1
9800980,,TRUE,,P47211,1
9800980,,TRUE,,O08726,0
9800980,,TRUE,,O88626,1
11758032,,TRUE,,P47211,0
91827369,,TRUE,,O08726,0
1471834,,TRUE,,O43603,0
1471834,,TRUE,,O60755,1
11698643,,TRUE,,O43603,1
11698643,,TRUE,,O60755,1
23582776,,TRUE,,O75223,1
198693,,TRUE,,P30531,1
4515,,TRUE,,P30531,1
92409,,TRUE,,P30531,0
10458835,,TRUE,,P31646,0
9871730,,TRUE,,O95749,0
5276503,,TRUE,,O95749,1
16122555,,TRUE,,O95749,1
25014899,,TRUE,,O95749,0
25023860,,TRUE,,O95749,0
5473007,,TRUE,,O95749,0
25023861,,TRUE,,O95749,1
25023863,,TRUE,,O95749,0
25023868,,TRUE,,O95749,1
25023895,,TRUE,,O95749,1
25023896,,TRUE,,O95749,0
11606263,,TRUE,,O95749,1
121879,,TRUE,,O08725,1
121879,,TRUE,,Q92847,1
4345065,,TRUE,,Q92847,0
4345065,,TRUE,,O08725,0
178024,,TRUE,,Q92847,1
6918245,,TRUE,,O08725,1
10578170,,TRUE,,Q92847,0
9804743,,TRUE,,Q92847,1
11441554,,TRUE,,Q92847,1
25124566,,TRUE,,Q92847,0
25124566,,TRUE,,O08725,1
74015851,,TRUE,,Q92847,0
58438464,,TRUE,,Q92847,0
58438464,,TRUE,,Q99P50,1
58438464,,TRUE,,O08725,0
23631116,,TRUE,,Q92847,0
134813898,,TRUE,,P48546,1
11570626,,TRUE,,P48546,1
11570626,,TRUE,,P47871,0
11570626,,TRUE,,P41586,0
16139342,,TRUE,,P43220,0
56843331,,TRUE,,P43220,0
44278361,,TRUE,,P43220,0
44278361,,TRUE,,P47871,1
16134956,,TRUE,,P43220,0
44393977,,TRUE,,P43220,1
49868481,,TRUE,,P43220,0
1221,,TRUE,,P42261,0
1221,,TRUE,,P42262,0
1221,,TRUE,,P42263,0
1221,,TRUE,,P48058,0
126569,,TRUE,,P42261,0
126569,,TRUE,,P42263,0
126569,,TRUE,,P48058,1
126569,TRUE,TRUE,,P42262,1
148184,,TRUE,,P42261,1
148184,,TRUE,,P42262,1
148184,,TRUE,,P42263,1
148184,,TRUE,,P48058,0
2890,,TRUE,,P42261,1
2890,,TRUE,,P42262,0
2890,,TRUE,,P42263,1
2890,,TRUE,,P48058,1
3688,,TRUE,,P42261,0
3688,,TRUE,,P42262,0
3688,,TRUE,,P42263,0
3688,,TRUE,,P48058,0
9927707,,TRUE,,P42261,0
9927707,,TRUE,,P42262,0
9927707,,TRUE,,P42263,0
9927707,,TRUE,,P48058,1
9928016,,TRUE,,P42261,0
9928016,,TRUE,,P42262,0
9928016,,TRUE,,P42263,1
9928016,,TRUE,,P48058,0
9952446,,TRUE,,P42261,1
9952446,,TRUE,,P42262,1
9952446,,TRUE,,P42263,0
9952446,,TRUE,,P48058,1
4843,,TRUE,,P42261,1
4843,,TRUE,,P42262,1
4843,,TRUE,,P42263,1
4843,,TRUE,,P48058,1
4843,,,TRUE,Q7L0J3,1
637863,,TRUE,,P42261,1
637863,,TRUE,,P42262,1
637863,,TRUE,,P42263,1
637863,,TRUE,,P48058,1
4615193,,TRUE,,P42261,0
4615193,,TRUE,,P42262,0
4615193,,TRUE,,P42263,0
4615193,,TRUE,,P48058,0
126758,,TRUE,,P42261,1
126758,,TRUE,,P42262,0
126758,,TRUE,,P42263,1
126758,,TRUE,,P48058,0
3538,,TRUE,,P42261,0
3538,,TRUE,,P42262,1
3538,,TRUE,,P42263,1
3538,,TRUE,,P48058,1
3272524,,TRUE,,P42261,1
3272524,,TRUE,,P42262,1
3272524,,TRUE,,P42263,1
3272524,,TRUE,,P48058,0
3721046,,TRUE,,P42261,0
3721046,,TRUE,,P42262,0
3721046,,TRUE,,P42263,1
3721046,,TRUE,,P48058,1
127894,,TRUE,,P42261,0
127894,,TRUE,,P42262,1
127894,,TRUE,,P42263,1
127894,,TRUE,,P48058,0
122294,,TRUE,,P42261,1
122294,,TRUE,,P42262,0
122294,,TRUE,,P42263,1
122294,,TRUE,,P48058,0
119582,,TRUE,,P42261,0
119582,,TRUE,,P42263,1
119582,,TRUE,,P48058,1
164509,,TRUE,,P19491,1
164509,TRUE,,TRUE,P42261,1
164509,TRUE,,TRUE,P42262,1
164509,TRUE,,TRUE,P48058,0
164509,TRUE,,TRUE,P42263,1
194323,,TRUE,,P30082,0
23549991,,TRUE,,P47871,1
91933867,,TRUE,,P47871,0
5311277,,TRUE,,P47871,0
619101,,TRUE,,P47871,0
5311276,,TRUE,,P47871,0
4206177,,TRUE,,P47871,1
67041274,,TRUE,,P04150,0
119845,,TRUE,,P04150,0
119845,,TRUE,,P08235,0
44543970,,TRUE,,P04150,0
25110774,,TRUE,,P04150,1
58392644,,TRUE,,P04150,1
6166,,TRUE,,P04150,1
6166,,TRUE,TRUE,P08235,0
25058139,,TRUE,,P04150,1
123790,,TRUE,,P04150,1
9805004,,TRUE,,P04150,0
5755,,TRUE,,P08235,1
5755,TRUE,TRUE,TRUE,P04150,0
121248172,,TRUE,,P04150,0
121248172,,TRUE,,P08235,0
121248172,,TRUE,,P06401,1
66550324,,TRUE,,P04150,1
5311504,,TRUE,,P04150,1
5311504,,TRUE,,P08235,1
5311504,,TRUE,,P06401,0
16039797,,TRUE,,P35557,0
57412419,,TRUE,,P11166,1
439268,,TRUE,,P11166,1
439268,,TRUE,,P11168,1
439268,,TRUE,,P11169,1
439268,,TRUE,,P14672,1
69636646,,TRUE,,P39086,0
69636646,,TRUE,,Q13002,1
73755079,,TRUE,,P39086,1
2252,,TRUE,,P39086,0
5282253,,TRUE,,P39086,1
5282253,,TRUE,,P42264,1
5282253,,TRUE,,Q16099,1
5282253,,TRUE,,Q16478,0
5282253,TRUE,TRUE,,Q13002,0
9839436,,TRUE,,P22756,1
9839436,,TRUE,,P42260,0
9839436,,TRUE,,Q13003,1
9839436,,TRUE,,Q16099,0
9839436,,TRUE,,Q16478,1
73755076,,TRUE,,P39086,0
73755076,,TRUE,,P42260,1
73755076,,TRUE,,Q13002,1
73755076,,TRUE,,P42264,1
73755076,,TRUE,,Q16099,1
73755076,,TRUE,,Q16478,1
73755076,,TRUE,,Q13003,0
73755077,,TRUE,,P39086,0
73755077,,TRUE,,Q13002,0
16125102,,TRUE,,P39086,0
656723,,TRUE,,P39086,1
10168249,,TRUE,,P39086,1
72199906,,TRUE,,P39086,1
4359312,,TRUE,,P39086,0
6420160,,TRUE,,P39086,1
6420160,,TRUE,,Q13003,0
6420161,,TRUE,,P39086,1
126383,,TRUE,,Q05586,0
126383,,TRUE,,Q12879,1
126383,,TRUE,,Q13224,1
126383,,TRUE,,Q14957,0
126383,,TRUE,,O15399,1
22880,,TRUE,,Q05586,0
22880,,TRUE,,Q12879,1
22880,,TRUE,,Q13224,0
22880,,TRUE,,Q14957,1
22880,,TRUE,,O15399,0
6603720,,TRUE,,Q05586,0
6603720,,TRUE,,Q12879,0
6603720,,TRUE,,Q13224,0
3080554,,TRUE,,Q05586,0
3080554,,TRUE,,Q12879,0
3080554,,TRUE,,Q13224,0
3080554,,TRUE,,Q14957,1
3080554,,TRUE,,O15399,0
1779,,TRUE,,Q12879,0
1779,,TRUE,,Q13224,1
1779,,TRUE,,Q14957,0
1779,,TRUE,,O15399,0
1779,,TRUE,,P23416,1
1779,TRUE,TRUE,,Q05586,0
9863759,,TRUE,,Q05586,1
21202952,,TRUE,,P35439,0
21202952,,TRUE,,Q12879,0
21202952,,TRUE,,Q13224,0
21202952,,TRUE,,Q14957,1
21202952,,TRUE,,O15399,1
121918,,TRUE,,P35439,0
121918,,TRUE,,Q12879,0
121918,,TRUE,,Q13224,1
121918,,TRUE,,Q14957,0
121918,,TRUE,,O15399,0
121918,,TRUE,,Q05586,0
54682505,,TRUE,,P35439,1
54682505,,TRUE,,Q12879,0
54682505,,TRUE,,Q13224,0
54682505,,TRUE,,Q14957,1
54682505,,TRUE,,O15399,0
114756,,TRUE,,Q05586,0
114756,,TRUE,,Q12879,0
114756,,TRUE,,Q13224,0
114756,,TRUE,,Q14957,1
114756,,TRUE,,O15399,0
10025114,,TRUE,,Q05586,1
10025114,,TRUE,,Q12879,0
10025114,,TRUE,,Q13224,0
10025114,,TRUE,,Q14957,0
10025114,,TRUE,,O15399,1
4324257,,TRUE,,Q05586,0
4324257,,TRUE,,Q12879,0
4324257,,TRUE,,Q13224,1
4324257,,TRUE,,Q14957,1
4324257,,TRUE,,O15399,0
1228,,TRUE,,Q05586,1
1228,,TRUE,,Q12879,0
1228,,TRUE,,Q13224,0
1228,,TRUE,,Q14957,0
1228,,TRUE,,O15399,1
1207,,TRUE,,Q05586,1
1207,,TRUE,,Q12879,0
1207,,TRUE,,Q13224,0
1207,,TRUE,,Q14957,1
1207,,TRUE,,O15399,1
4023,,TRUE,,P35439,0
4023,,TRUE,,Q12879,0
4023,,TRUE,,Q13224,0
4023,,TRUE,,Q14957,0
4023,,TRUE,,O15399,0
4787937,,TRUE,,Q12879,1
5950212,,TRUE,,Q12879,1
5950212,,TRUE,,Q13224,1
5950212,,TRUE,,Q14957,0
5950212,,TRUE,,O15399,1
16181638,,TRUE,,Q12879,0
16181638,,TRUE,,Q13224,1
16181638,,TRUE,,Q14957,1
16181638,,TRUE,,O15399,0
24794417,,TRUE,,Q12879,1
24794417,,TRUE,,Q13224,0
24794417,,TRUE,,Q14957,0
24794417,,TRUE,,O15399,0
6437356,,TRUE,,Q12879,1
6437356,,TRUE,,Q13224,0
6437356,,TRUE,,Q14957,0
6437356,,TRUE,,O15399,1
3035974,,TRUE,,Q12879,0
3035974,,TRUE,,Q13224,0
3035974,,TRUE,,Q14957,0
3035974,,TRUE,,O15399,1
73755088,,TRUE,,Q12879,1
73755088,,TRUE,,Q13224,0
9864550,,TRUE,,Q12879,1
9864550,,TRUE,,Q13224,0
9864550,,TRUE,,Q14957,1
9864550,,TRUE,,O15399,1
180081,,TRUE,,Q12879,1
180081,,TRUE,,Q13224,0
180081,,TRUE,,Q14957,1
180081,,TRUE,,O15399,0
180081,,TRUE,,P48542,0
9889212,,TRUE,,Q12879,1
9889212,,TRUE,,Q13224,0
9889212,,TRUE,,Q14957,0
9889212,,TRUE,,O15399,1
76849261,,TRUE,,Q00960,1
76849261,,TRUE,,Q00961,1
76849261,,TRUE,,Q62645,1
5360697,,TRUE,,Q14957,1
76850154,,TRUE,,Q62645,0
167529,,TRUE,,Q99259,0
167529,,TRUE,,Q05329,1
71577426,,TRUE,,O94925,0
6539196,,TRUE,,Q16769,0
44365325,,TRUE,,P16406,1
73755085,,TRUE,,P23415,1
73755085,,TRUE,,P23416,0
73755085,,TRUE,,P48167,0
4779,,TRUE,,P23415,0
4779,,TRUE,,P23416,0
105074,,TRUE,,P23415,0
105074,,TRUE,,P23416,0
105074,,TRUE,,P48167,0
105074,,TRUE,,Q7Z4N2,1
105074,,TRUE,,Q9HCF6,1
441071,,TRUE,,P23415,0
441071,,TRUE,,P23416,1
441071,,TRUE,,O75311,1
441071,,TRUE,,P11229,0
441071,,TRUE,,P08172,0
441071,,TRUE,,P20309,0
441071,,TRUE,,P08173,0
441071,,TRUE,,P08912,0
441071,,TRUE,,Q9GZZ6,0
441071,,TRUE,,Q9UGM1,0
151925,,TRUE,,P23415,1
151925,,TRUE,,P23416,0
151925,,TRUE,,P20781,1
442291,,TRUE,,P23415,0
442291,,TRUE,,P23416,0
442291,,TRUE,,O75311,1
442291,,TRUE,,P48167,1
54726845,,TRUE,,O75311,0
135564570,,TRUE,,P49840,0
135564570,,TRUE,,P49841,1
53396311,,TRUE,,P49840,1
53396311,,TRUE,,P49841,1
176158,,TRUE,,P49840,1
176158,,TRUE,,P49841,1
4210951,,TRUE,,P49840,1
4210951,,TRUE,,P49841,0
10138980,,TRUE,,P49841,0
121486665,,TRUE,,P49841,0
73333976,,TRUE,,P49841,1
4124851,,TRUE,,P49841,0
6539732,,TRUE,,P49841,1
25209788,,TRUE,,P49841,0
3707,,TRUE,,P49841,0
3820,,TRUE,,P49841,0
10029385,,TRUE,,P49841,0
9549289,,TRUE,,P49841,1
118022791,,TRUE,,P48067,0
24946690,,TRUE,,Q9Y345,0
24946690,,TRUE,TRUE,P48067,1
68513937,,TRUE,,P48067,0
73755100,,TRUE,,P48067,1
11552757,,TRUE,,P48067,1
11704260,,TRUE,,P48067,1
44156901,,TRUE,,P48067,1
6604909,,TRUE,,P48067,1
53321933,,TRUE,,P48067,1
73755091,,TRUE,,P48067,1
45270374,,TRUE,,P48067,0
73755092,,TRUE,,P48067,1
5311283,,TRUE,,P48067,0
16078939,,TRUE,,Q9Y345,0
5311287,,TRUE,,Q9Y345,1
9855027,,TRUE,,P30968,0
50225,,TRUE,,Q01776,1
50225,,TRUE,TRUE,P30968,1
25077495,,TRUE,,P30968,1
16132914,,TRUE,,P30968,1
16132914,,TRUE,,Q01776,1
16132914,,TRUE,,P30969,1
657181,,TRUE,,P30968,1
657181,,TRUE,,P30969,1
25074470,,TRUE,,P30969,0
25074470,TRUE,TRUE,TRUE,P30968,1
9957278,,TRUE,,P30968,0
10279142,,TRUE,,P30968,0
16132443,,TRUE,,P30968,1
16130966,,TRUE,,P30968,0
10231401,,TRUE,,P30968,0
10231401,,TRUE,,P30969,1
16130938,,TRUE,,P30968,1
11167850,,TRUE,,P30968,1
3038517,,TRUE,,P30968,0
73754999,,TRUE,,P30968,0
9874838,,TRUE,,P30968,1
10348973,,TRUE,,P30969,1
10348973,,TRUE,TRUE,P30968,1
11496610,,TRUE,,P30968,1
11496610,,TRUE,,P30969,0
60166172,,TRUE,,Q8TDU6,1
60166172,,TRUE,,Q80SS6,1
45483949,,TRUE,,Q80SS6,1
64971,,TRUE,,Q8TDU6,1
9903,,TRUE,,Q8TDU6,1
9903,,TRUE,,O75469,0
9903,,TRUE,,P11473,0
10494,,TRUE,,Q8TDU6,0
5322399,,TRUE,,Q99527,0
7433743,,TRUE,,Q99527,1
73755224,,TRUE,,Q99527,1
44310146,,TRUE,,P10144,1
119058036,,TRUE,,P20594,0
9340,,TRUE,,P20594,1
91826710,,TRUE,,P25092,1
11624321,,TRUE,,P06762,1
11624321,,TRUE,,P09601,0
11624321,,TRUE,,P23711,0
86279608,,TRUE,,Q9BXC0,1
7424,,TRUE,,Q8C131,0
7424,,TRUE,,Q9BXC0,1
10413,,TRUE,,Q9BXC0,1
107689,,TRUE,,Q9BXC0,0
107689,,TRUE,,Q8C131,1
46215799,,TRUE,,Q8TDS4,0
56950369,,TRUE,,Q8TDS4,1
108,,TRUE,,Q8TDS4,1
11483496,,TRUE,,Q8TDS4,0
256208,,TRUE,,Q8TDS4,1
51576,,TRUE,,Q8TDS4,1
51576,,TRUE,,P49019,0
5310993,,TRUE,,Q8TDS4,1
92135,,TRUE,,Q8TDS4,1
92135,,TRUE,,Q9EP66,1
444539,,TRUE,,Q8TDS4,0
444539,,TRUE,,Q5RK24,0
11672811,,TRUE,,Q8TDS4,0
53238781,,TRUE,,Q8TDS4,0
11494579,,TRUE,,Q8TDS4,1
12003694,,TRUE,,Q8TDS4,0
11607970,,TRUE,,Q8TDS4,0
135416394,,TRUE,,Q8TDS4,0
5369209,,TRUE,,Q8TDS4,0
6485181,,TRUE,,Q80Z39,1
135401973,,TRUE,,Q8TDS4,0
11159621,,TRUE,,Q8TDS4,0
73755156,,TRUE,,Q8TDS4,1
25101223,,TRUE,,Q8TDS4,0
94180,,TRUE,,P49019,1
11367166,,TRUE,,P49019,1
11715556,,TRUE,,P49019,0
11436345,,TRUE,,P49019,1
11148966,,TRUE,,P49019,0
44250176,,TRUE,,P49019,1
1152206,,TRUE,,P49019,1
2736690,,TRUE,,P49019,0
9869877,,TRUE,,O60741,0
9869877,,TRUE,,Q9UL51,0
9869877,,TRUE,,Q9P1Z3,1
9869877,,TRUE,,Q9Y3Q4,1
132999,,TRUE,,O88704,1
132999,,TRUE,,O88703,1
132999,TRUE,,TRUE,Q9UL51,1
132999,,TRUE,TRUE,O60741,1
132999,,TRUE,TRUE,Q9P1Z3,1
132999,,TRUE,TRUE,Q9Y3Q4,0
65637,,TRUE,,O60741,1
65637,,TRUE,,Q9UL51,0
65637,,TRUE,,Q9P1Z3,1
65637,,TRUE,,Q9Y3Q4,1
123984,,TRUE,,O60741,1
123984,,TRUE,,Q9UL51,1
123984,,TRUE,,Q9P1Z3,0
123984,,TRUE,,Q9Y3Q4,1
46937420,,TRUE,,O88704,1
19236,,TRUE,,O88703,1
5311358,,TRUE,,O88703,1
5311358,,TRUE,,Q14643,0
5311358,,TRUE,,P35561,1
5311358,,TRUE,,Q92806,0
5311358,,TRUE,,P48544,0
5311358,,TRUE,,O43526,0
5311358,,TRUE,,P56696,1
5311358,,TRUE,,O14939,0
5311358,,TRUE,,O94759,1
5311358,,TRUE,,Q7TN37,1
5311358,,TRUE,,Q8TD43,1
5311358,,TRUE,,Q925B3,0
50902958,,TRUE,,Q9Y3Q4,1
67495834,,TRUE,,P07900,1
135539077,,TRUE,,Q12931,1
135539077,,,TRUE,P07900,1
135539077,,,TRUE,P14625,0
135539077,,TRUE,TRUE,P08238,0
71660551,,TRUE,,P14625,0
137321151,,TRUE,,P14625,1
9854289,,TRUE,,P14625,1
57412325,,TRUE,,Q9Y251,0
3269393,,TRUE,,P41235,0
10428412,,TRUE,,P19113,0
107653,,TRUE,,P19113,0
6918328,,TRUE,,Q13547,1
6918328,,TRUE,,Q92769,0
6918328,,TRUE,,O15379,0
6918328,,TRUE,,Q9BY41,0
24951314,,TRUE,,Q13547,1
24951314,,TRUE,,Q969S8,0
24951314,,TRUE,,Q92769,1
24951314,,TRUE,,O15379,0
24951314,,TRUE,,Q9UBN7,1
24951314,,TRUE,,Q9BY41,0
49857317,,TRUE,,Q9UQL6,1
49857317,,TRUE,,Q9UBN7,1
49857317,,,TRUE,Q9BY41,0
49857317,,TRUE,TRUE,Q13547,1
49857317,,TRUE,TRUE,Q92769,0
49857317,,TRUE,TRUE,O15379,0
53340426,,TRUE,,Q13547,0
53340426,,TRUE,,Q92769,0
53340426,,TRUE,,O15379,0
53340426,,TRUE,,Q9BY41,0
53340426,,TRUE,TRUE,Q9UBN7,0
6445533,,TRUE,,Q13547,1
6445533,,TRUE,,Q92769,0
6445533,,TRUE,,O15379,0
6445533,,TRUE,,P56524,0
6445533,,TRUE,,Q9UQL6,1
6445533,,TRUE,,Q9UBN7,1
6445533,,TRUE,,Q8WUI4,1
6445533,,TRUE,,Q9BY41,0
6445533,,TRUE,,Q9UKV0,1
54575456,,TRUE,,Q96DB2,1
54575456,,TRUE,,P42336,0
54575456,,TRUE,,P42338,0
54575456,,TRUE,,O00329,1
54575456,,TRUE,,P48736,1
54575456,,,TRUE,Q8NEB9,0
54575456,,,TRUE,P56524,0
54575456,,,TRUE,Q9UQL6,0
54575456,,,TRUE,Q8WUI4,1
54575456,,,TRUE,Q9BY41,0
54575456,,,TRUE,Q9UKV0,0
54575456,,TRUE,TRUE,Q13547,0
54575456,,TRUE,TRUE,Q969S8,1
54575456,,TRUE,TRUE,Q92769,0
54575456,,TRUE,TRUE,O15379,0
54575456,,TRUE,TRUE,Q9UBN7,0
9804992,,TRUE,,Q13547,1
9804992,,TRUE,,Q92769,0
9804992,,TRUE,,O15379,1
9804992,,TRUE,,P56524,0
9804992,,TRUE,,Q9UQL6,1
9804992,,TRUE,,Q9UBN7,1
9804992,,TRUE,,Q8WUI4,1
9804992,,TRUE,,Q9BY41,1
9804992,,TRUE,,Q9UKV0,0
46852450,,TRUE,,Q13547,0
46852450,,TRUE,,Q969S8,1
46852450,,TRUE,,Q96DB2,1
46852450,,TRUE,,Q92769,0
46852450,,TRUE,,O15379,0
46852450,,TRUE,,P56524,0
46852450,,TRUE,,Q9UQL6,1
46852450,,TRUE,,Q9UBN7,0
46852450,,TRUE,,Q8WUI4,0
46852450,,TRUE,,Q9BY41,1
46852450,,TRUE,,Q9UKV0,1
71462653,,TRUE,,Q13547,0
71462653,,TRUE,,Q9UBN7,0
11609955,,TRUE,,Q13547,0
11609955,,TRUE,,O15379,1
11609955,,TRUE,,Q9UBN7,0
11609955,,TRUE,,Q9BY41,0
56654642,,TRUE,,Q13547,1
56654642,,TRUE,,O15379,1
53340666,,TRUE,,Q13547,0
53340666,,TRUE,,Q92769,1
53340666,,TRUE,,O15379,0
53340666,,TRUE,,Q9BY41,0
53340666,,TRUE,TRUE,Q9UBN7,0
5186,,TRUE,,Q13547,0
5186,,TRUE,,Q92769,1
5186,,TRUE,,O15379,0
5186,,TRUE,,P56524,0
5186,,TRUE,,Q9UQL6,0
5186,,TRUE,,Q9UBN7,0
5186,,TRUE,,Q8WUI4,1
5186,,TRUE,,Q9BY41,1
5186,,TRUE,,Q9UKV0,1
135348858,,TRUE,,Q13547,1
135348858,,TRUE,,Q96DB2,1
135348858,,TRUE,,Q9UQL6,0
135348858,,TRUE,,Q9UBN7,0
135348858,,TRUE,,Q8WUI4,1
135348858,,TRUE,,Q9BY41,0
2746,,TRUE,,Q92769,1
2746,,TRUE,,O15379,1
2746,,TRUE,TRUE,Q13547,0
49850262,,TRUE,,Q13547,1
49850262,,TRUE,,Q9UBN7,1
49850262,,TRUE,,Q9BY41,1
53394037,,TRUE,,Q13547,1
118884610,,TRUE,,Q92769,1
118884610,,TRUE,,Q9UBN7,0
118884610,,TRUE,,Q9BY41,0
72946782,,TRUE,,Q92769,1
72946782,,TRUE,,P56524,0
72946782,,TRUE,,Q9UBN7,0
568416,,TRUE,,O15379,0
568416,,TRUE,,Q9UBN7,1
568416,,TRUE,,Q9BY41,1
56650312,,TRUE,,O15379,1
54682876,,TRUE,,P56524,1
53344908,,TRUE,,P56524,1
53344908,,TRUE,,Q9UQL6,0
53344908,,TRUE,,Q8WUI4,1
53344908,,TRUE,,Q9UKV0,0
50908800,,TRUE,,Q9UBN7,0
16661454,,TRUE,,Q9UBN7,0
4882,,TRUE,,Q9UBN7,1
6675804,,TRUE,,Q9UBN7,0
46836953,,TRUE,,P15428,0
45257132,,TRUE,,P35367,0
45257132,,TRUE,,P25021,1
45257132,,TRUE,,Q9Y5N1,0
45257132,,TRUE,,Q9H3N8,0
23786499,,TRUE,,P35367,1
23786499,,TRUE,,Q9H3N8,1
14827778,,TRUE,,P35367,1
10245039,,TRUE,,P35367,1
75919,,TRUE,,P35367,1
10042467,,TRUE,,P35367,0
10447834,,TRUE,,P35367,0
10403687,,TRUE,,P35367,1
25149244,,TRUE,,P35367,0
25149244,,TRUE,,P25021,1
25149704,,TRUE,,P35367,1
25149519,,TRUE,,P35367,1
25149519,,TRUE,,P25021,1
25150700,,TRUE,,P35367,0
25150704,,TRUE,,P35367,0
87653,,TRUE,,P35367,0
10389213,,TRUE,,P35367,0
10389213,,TRUE,,Q9QYN8,1
10389213,,TRUE,,Q9Y5N1,1
65895,,TRUE,,P35367,0
65895,,TRUE,,P25021,0
14660352,,TRUE,,P35367,0
716121,,TRUE,,P35367,0
6422124,,TRUE,,P35367,0
6422124,,TRUE,,P25021,0
6422124,,TRUE,,P58406,1
